Profile_mean,Profile_stdev,Profile_skewness,Profile_kurtosis,DM_mean,DM_stdev,DM_skewness,DM_kurtosis,profile_cv,DM_cv,profile_shape_score,DM_shape_score,class
101.921875,48.42997673,0.298718329,0.093752295,2.586956522,15.20792228,8.827830642,100.780872,0.4751676345714045,5.8786903730226765,0.392470624,109.608702642,0
128.015625,50.19710904,-0.142045122,-0.19766982,3.648829431,22.11244652,7.188338266,57.16080655,0.39211704546130954,6.060146377901111,0.33971494199999996,64.34914481599999,0
116.578125,56.24300087,0.330719001,-0.244356077,2.195652174,16.93920413,9.396868251,98.24112884,0.4824490047987219,7.714881535292968,0.575075078,107.637997091,0
108.453125,48.03235553,0.322747422,0.236921215,2.064381271,18.55120462,10.58132328,121.8257047,0.44288585586735413,8.986322388349944,0.559668637,132.40702798,0
13.375,30.81116884,5.990130787,37.607824,71.54347826,65.80815293,0.968716634,0.23007418,2.303638619541038,0.9198343945622642,43.597954787,1.1987908139999999,1
76.96875,36.17555664,0.71289786,3.388718563,2.399665552,17.57099693,9.414652256,102.7229747,0.4700031658302472,7.322266052071054,4.101616422999999,112.13762695599999,0
62.3515625,37.78363358,3.028611424,12.85167811,41.74331104,70.71289043,1.682642485,1.705525714,0.6059773237282173,1.6939932883677336,15.880289534,3.388168199,1
136.078125,45.36838956,-0.365875668,0.205200849,5.12458194,29.15206982,5.870592806,34.68040707,0.3333995763580695,5.688671675592005,0.571076517,40.550999876,0
95.9765625,47.05224238,0.429249849,0.158158045,2.235785953,13.01374076,9.885090404,140.5359036,0.49024720894492124,5.8206533241184,0.587407894,150.42099400400002,0
18.296875,30.71602782,5.776291204,35.34187925,55.08277592,63.57774324,1.253040864,1.000620808,1.6787580470021222,1.1542218238622526,41.118170453999994,2.253661672,1
117.0625,46.598979,0.344122361,0.464973987,4.18645485,20.11383616,6.182871735,46.29682379,0.39806922457602373,4.804502156639249,0.809096348,52.479695525,0
95.09375,46.89623477,0.509591116,0.18068176,9.449832776,34.19313616,3.715105535,13.31516997,0.4931579023525952,3.6183849335891227,0.690272876,17.030275505,0
121.3828125,48.53737624,0.162843236,0.038067671,1.535117057,13.05588468,12.88065153,200.7338555,0.39987025214240896,8.50480822661576,0.200910907,213.61450703,0
142.46875,49.3930248,-0.163259141,-0.263536622,75.01003344,88.83054722,0.363578102,-1.81564674,0.3466937447917965,1.1842488526125785,0.426795763,2.179224842,0
107.8515625,50.28125425,0.32856188,0.005681435,1.298494983,13.36071581,12.5064986,179.2057414,0.4662079307732985,10.289377853238996,0.334243315,191.71224,0
134.6875,47.36968143,0.060980656,0.335603751,4.970735786,24.68680025,5.537456378,32.85218193,0.3517006483771646,4.966426771888219,0.396584407,38.389638308,0
124.3046875,54.4483067,0.111497152,-0.383489202,125.673913,75.4984486,-0.828196774,-0.867968181,0.4380229527706029,0.6007487647754808,0.49498635399999996,1.696164955,0
118.8046875,44.83808694,0.175972735,0.716340717,2.596153846,16.17364858,10.0149629,125.031868,0.37741007956937656,6.229847424131649,0.892313452,135.0468309,0
106.78125,50.54730728,0.287071933,-0.199454567,1.355351171,12.40987496,12.77163959,200.7590799,0.47337249570151596,9.15619956608311,0.4865265,213.53071949,0
123.1953125,53.30778241,0.135242128,-0.409028356,3.83361204,21.99824957,8.072724098,73.63256983,0.43270949921321483,5.738255097859328,0.544270484,81.70529392799999,0
144.2578125,40.24422437,-0.153914426,0.936699235,1.472408027,15.62580003,12.09902763,158.382475,0.2789743126808171,10.612404395426191,1.090613661,170.48150263,0
130.4609375,45.42746663,0.105165272,0.517487179,4.568561873,27.79754473,6.568758186,44.07786,0.3482074186519822,6.084527126524236,0.622652451,50.646618186,0
143.0859375,49.92197464,-0.157561213,-0.153332697,3.563545151,21.28808157,7.337117054,59.16844081,0.34889504282071715,5.9738475855086515,0.31089391,66.505557864,0
117.7578125,45.46903928,0.098584353,0.242254814,6.189799331,31.22506919,5.465628117,30.42715343,0.38612333168023705,5.044600394235237,0.340839167,35.892781547,0
130.5546875,40.17983181,0.057906869,1.112812797,3.699832776,23.62363832,6.923276611,50.01652339,0.30776245779943784,6.385053964651411,1.1707196659999999,56.939800001,0
152.1875,47.08531983,-0.918338417,1.732187347,117.0025084,101.582022,-0.053548893,-1.823983128,0.3093901898684834,0.8682037891402695,2.650525764,1.8775320210000002,0
85.3984375,44.20271836,1.34845305,3.693909489,11.95401338,44.68897037,3.864755838,14.07733523,0.5176056979074624,3.7384069442620165,5.042362539,17.942091068,1
108.1484375,45.74625836,0.32749701,0.463220917,1.318561873,11.30127216,13.54855945,242.4432824,0.422995088921233,8.570901237562754,0.790717927,255.99184185,0
37.2265625,33.25263496,3.643542588,16.96713818,132.5560201,45.16922146,0.303267649,0.675769791,0.8932501910900265,0.3407557128312144,20.610680767999998,0.9790374399999999,1
103.15625,43.98817979,0.545785142,0.907801946,2.361204013,18.07009669,9.314984172,94.23477577,0.42642282327611924,7.652913063673899,1.453587088,103.549759942,0
115.8203125,47.16533976,0.09536892,-0.011852735,1.143812709,11.81487867,14.01306269,237.1888332,0.407228562371315,10.329373198656077,0.107221655,251.20189589,0
139.2265625,60.13035512,-0.127119206,-0.701613923,6.795986622,27.23007112,5.059272856,29.23037203,0.4318885247785348,4.006786450265256,0.8287331290000001,34.289644886000005,0
80.171875,34.90189585,0.744221989,3.663411327,3.060200669,19.32016954,7.755108956,68.4904738,0.4353383953495114,6.3133648137357445,4.407633316,76.245582756,0
101.71875,48.48420128,0.360482542,0.093926219,1.130434783,10.51244096,15.3816049,309.6778368,0.4766495931512175,9.29945877341358,0.45440876100000005,325.05944170000004,0
106.3515625,50.00837271,0.143923086,-0.185732397,2.964882943,23.07017296,8.433872128,73.0788141,0.4702175601771948,7.7811386224637795,0.329655483,81.512686228,0
92.5703125,36.13531072,0.527988678,2.10538453,5.688963211,26.66430565,5.224111855,29.32918926,0.39035528079960535,4.687022920348619,2.633373208,34.553301115,0
91.875,48.02001536,0.700846109,0.728237097,1.60451505,12.48744974,11.53089265,174.1931918,0.5226668281614495,7.782689204012637,1.429083206,185.72408445,0
144.234375,46.00262974,-0.211427075,0.116340995,1.217391304,12.91176249,14.15014933,226.0154792,0.3189435903962312,10.606081907677314,0.32776806999999997,240.16562853,0
95.359375,47.0939444,0.654479493,0.942221932,2.077759197,15.49257478,10.71148729,139.1189089,0.4938575143360837,7.456382503798633,1.596701425,149.83039619000002,0
65.3984375,46.69203289,2.241093368,5.810580891,87.96571906,72.43958153,0.509195807,-0.651626359,0.7139625037071795,0.8234978521245564,8.051674259,1.160822166,1
128.03125,41.31527742,0.106093251,0.874093001,1.715719064,13.37375458,11.01427549,151.9156302,0.3226968189196246,7.794834868819254,0.980186252,162.92990569,0
143.2890625,50.18032364,-0.006188755,-0.361386942,2.129598662,17.37715873,9.899718403,108.8940648,0.35020344480093557,8.159824139754209,0.367575697,118.79378320299999,0
90.8203125,37.67136545,0.646150391,1.795039648,2.533444816,14.41390256,8.680147259,103.5957154,0.41479008382854793,5.689445761566665,2.441190039,112.275862659,0
71.4765625,33.92039505,0.904598923,5.366344909,6.450668896,29.55568535,4.814444626,23.41229449,0.47456667457158885,4.581800933315035,6.270943832,28.226739116,0
141.3046875,48.59294551,-0.108089489,0.170323291,2.245819398,16.634466,9.691717902,108.732204,0.34388770836857263,7.406854980395453,0.27841277999999997,118.42392190199999,0
108.2109375,44.74906639,0.294405297,0.552448555,4.62541806,25.99144745,6.163470619,39.39258984,0.4135355169292798,5.619263273844856,0.846853852,45.556060459,0
110.7890625,40.01321117,0.185005816,1.010420446,2.751672241,18.71296223,8.002115854,72.30838353,0.36116571352731036,6.8005757192301735,1.1954262619999998,80.310499384,0
103.3515625,44.14793842,0.557997913,0.837489552,2.43729097,14.43733712,8.741076439,103.4999937,0.4271627532756193,5.9235156467528185,1.395487465,112.241070139,0
82.7734375,45.41616845,0.701465388,1.104580881,3.501672241,22.12598838,7.005293056,51.90616029,0.5486804616676642,6.318690196713303,1.8060462689999999,58.911453346,0
118.21875,47.08120271,0.348441769,0.348062802,2.036789298,11.96784925,11.19070377,184.7984412,0.3982549495045841,5.875837714737583,0.696504571,195.98914497,0
130.9296875,48.40489767,-0.002799679,0.013172048,2.366220736,15.16364456,10.42375765,133.2523336,0.36970146514936525,6.4083785256886,0.015971727,143.67609124999998,0
97.09375,36.64684449,0.413638914,1.676577261,2.338628763,14.06262437,8.954234616,110.7800782,0.3774377250086877,6.013189685895569,2.090216175,119.734312816,0
77.78125,41.38556087,0.760277605,1.611028613,1.889632107,15.65294141,10.25611644,121.8521745,0.5320763080809796,8.283587619212899,2.371306218,132.10829094000002,0
111.859375,48.50623903,0.419794828,-0.01811852,1.484113712,11.19150337,12.90622706,236.8552211,0.43363588073296605,7.5408614169172115,0.43791334800000004,249.76144816,0
84.9765625,34.51459493,0.695900305,3.491478115,2.244147157,14.41747097,9.574672232,119.0163583,0.40616604753615393,6.424473769714661,4.18737842,128.591030532,0
85.125,41.55643753,0.59262596,1.389503646,3.415551839,17.96346326,7.186770962,63.98915367,0.4881813455720253,5.259313530414981,1.982129606,71.175924632,0
114.15625,41.54128923,0.577129005,1.51699142,1.039297659,12.75276719,14.10602671,217.4655013,0.36389850635511845,12.270550990867775,2.094120425,231.57152801,0
78.3046875,43.11332425,0.942063506,2.295945836,0.757525084,10.62139895,17.57922973,353.5535712,0.5505841996932278,14.021165969513994,3.238009342,371.13280093000003,0
127.59375,55.28709692,0.39029532,-0.532717887,2.044314381,16.28381872,10.26196119,118.5660138,0.43330567905320067,7.965414177940874,0.923013207,128.82797499,0
79.03125,32.26887469,1.153576879,5.566519577,2.100334448,18.70792849,9.578581252,95.63245563,0.4083052499067742,8.9071145791565,6.720096456,105.211036882,0
124.1484375,54.45856938,-0.059881859,-0.352962523,3.178929766,18.89541071,7.966732432,74.68779465,0.4386569016733948,5.943951630559041,0.41284438199999995,82.654527082,0
133.734375,51.86558414,-0.0221606,-0.464624653,3.051003344,17.89816719,7.894978661,74.37392691,0.3878253721391724,5.866319798986165,0.486785253,82.26890557099999,0
95.4921875,72.21344189,0.914116651,-0.488471048,1.329431438,9.808202663,16.6909318,385.0042553,0.7562235511022978,7.377736831632808,1.402587699,401.6951871,0
134.0,51.60577729,0.074005503,-0.298437574,3.456521739,20.96825796,7.505008501,62.04330522,0.3851177380961363,6.066286711617666,0.372443077,69.548313721,0
97.15625,32.61408761,0.577757333,3.535510391,2.989966555,18.75336937,8.088758562,76.4762133,0.33568697098038497,6.272097949236777,4.113267724,84.564971862,0
79.875,36.09146367,0.874778827,3.000942866,3.802675585,22.12883059,7.462029986,61.44926385,0.45184930476557994,5.819277578663714,3.875721693,68.911293836,0
135.734375,48.49637299,-0.01788884,-0.115854459,3.336956522,20.43087715,9.055666607,93.27800563,0.35728880493766735,6.122606300890156,0.133743299,102.333672237,0
102.0703125,44.46894696,0.565630354,0.631631705,3.336956522,20.27526308,7.20057658,57.30350342,0.4356697401541732,6.075972782490816,1.1972620589999998,64.50408,0
123.7109375,49.39717103,0.028392948,-0.274334322,4.110367893,24.02032708,7.044723014,54.05241061,0.3992950957202544,5.843837306404994,0.30272727,61.097133624,0
68.3203125,33.99355031,2.282632806,9.827339192,21.51839465,54.18192595,2.428379777,4.52809258,0.4975613923375806,2.51793520443054,12.109971998,6.956472357,1
96.4921875,43.94403331,0.499402046,0.989876125,2.037625418,17.57719017,10.73064832,126.2633036,0.45541544857799554,8.626306576478632,1.489278171,136.99395192,0
128.5546875,46.15002854,0.279995976,0.403025122,2.274247492,14.57015226,10.64792991,149.8546301,0.35899140730289275,6.406578837472083,0.683021098,160.50256001,0
125.546875,49.27963248,0.227769107,-0.00514338,4.255852843,23.62722108,6.301402628,42.57799094,0.3925197826507447,5.5516993655366935,0.232912487,48.879393568,0
107.109375,44.56232194,0.321383662,0.748861621,3.918896321,25.88589466,7.007973295,50.18217653,0.4160450149574207,6.605402627235612,1.070245283,57.190149825,0
90.9296875,50.42525155,0.480238662,0.150179409,1.02006689,11.8634764,14.88225713,257.4895817,0.5545521202351859,11.630085130902415,0.630418071,272.37183883,0
121.7421875,53.0545483,-0.091161962,-0.267380022,2.410535117,15.75176975,8.227566552,84.87250944,0.4357942711043017,6.534550401013552,0.358541984,93.100075992,0
135.8984375,52.21796863,-0.046725175,0.116962866,6.185618729,29.7743014,5.201356699,27.52993382,0.3842425947373928,4.813471035150987,0.163688041,32.731290519,0
138.8125,47.61101337,-0.033480332,-0.157669776,2.552675585,16.75236921,9.817236712,113.0230332,0.3429879371599248,6.562668106269326,0.191150108,122.840269912,0
138.0078125,42.76890958,0.011479421,0.69869319,1.415551839,11.37754605,13.49002054,241.1402445,0.3099020881161921,8.037528332773173,0.710172611,254.63026503999998,0
131.8984375,52.41925932,0.018165775,-0.40182921,93.03511706,100.8329711,0.332759626,-1.702262636,0.3974213790256509,1.0838162320057574,0.419994985,2.035022262,0
93.671875,37.64370577,0.607366442,2.477926396,1.726588629,13.06555361,11.62541118,171.36263,0.4018677470492851,7.567260564148796,3.085292838,182.98804117999998,0
130.1015625,49.1820343,0.101108121,0.011775402,2.397993311,14.62675411,8.738222472,101.1514239,0.3780280034836015,6.09957831964181,0.112883523,109.889646372,0
137.0078125,51.23665925,-0.212157718,-0.205429526,9.205685619,40.21719255,4.579559497,19.87880922,0.3739688849935555,4.368733611569404,0.417587244,24.458368717,0
117.53125,51.19752458,0.114568523,-0.331143217,9.095317726,39.11176351,4.278690863,17.13419505,0.43560775661274975,4.3002081277475845,0.44571174,21.412885912999997,0
122.03125,44.37551716,0.036505655,0.72148308,2.25083612,18.55351902,9.3035017,93.01619207,0.36364059858732417,8.242941639419913,0.7579887350000001,102.31969377,0
73.515625,30.01874008,2.679638322,12.54898853,6.85451505,34.94638375,5.515590222,30.32201694,0.40833142167625697,5.098300667047092,15.228626852000001,35.837607162,1
108.9765625,46.79734649,0.473154351,0.710729405,1.908862876,11.85471789,11.37157767,191.0796452,0.42942578649032187,6.210352681010137,1.183883756,202.45122286999998,0
146.1328125,47.63670642,-0.271228303,-0.088864046,5.502508361,27.03504774,5.963931323,38.16310643,0.3259822710523534,4.913221580614771,0.360092349,44.127037752999996,0
13.9765625,32.9406343,5.461851458,31.02640461,175.7842809,45.47368992,-0.590940053,0.826186564,2.356847897553644,0.2586903073954532,36.488256068,1.417126617,1
115.3359375,45.23847874,0.244272331,0.34062532,1.540133779,11.5509296,13.31638528,233.808976,0.39223228534269916,7.499947249746511,0.584897651,247.12536128,0
130.8046875,53.88936273,0.207160862,-0.559536538,2.114548495,15.9592737,9.635477996,108.0966131,0.4119834185454293,7.547363510637521,0.7666974,117.732091096,0
116.40625,45.71795967,0.044329671,0.877100253,4.826086957,26.55265209,6.024637359,38.02722289,0.3927448850663527,5.501899742935,0.921429924,44.051860249,0
110.453125,46.29016151,0.025577008,-0.001009611,2.980769231,17.81896508,7.726806635,71.78958366,0.4190932677631958,5.9779733757009605,0.026586619,79.51639029500001,0
98.6015625,45.14167625,0.524151545,0.780786516,2.617056856,19.75952021,9.079536786,89.57495532,0.45781907149981454,7.550280237289488,1.304938061,98.654492106,0
120.15625,52.62432266,-0.051355368,-0.448954996,2.819397993,17.19806393,9.600430372,111.9698899,0.4379657506125087,6.0999042606950376,0.500310364,121.570320272,0
131.34375,47.75367092,0.09655316,0.316600698,5.237458194,24.72752116,5.64428126,34.73282838,0.36357779153117076,4.721281874296546,0.41315385800000004,40.37710964,0
105.7734375,52.81589706,0.37050211,-0.294990564,0.668896321,9.464989304,20.02758258,473.449223,0.4993304350222102,14.150137856509668,0.665492674,493.47680558,0
122.3828125,55.96568719,0.095371655,-0.713314903,0.760869565,11.1326604,17.09836446,322.5411619,0.45730021715835123,14.631477299953113,0.808686558,339.63952636,0
88.953125,39.22807098,1.282051664,3.19993475,98.50919732,90.32528035,-0.022611396,-1.771499338,0.4409971042501643,0.9169222965005245,4.481986414,1.794110734,0
117.328125,47.34119991,0.236146318,0.15113066,85.57023411,85.89150376,0.316624622,-1.408892146,0.40349404293732605,1.0037544439323676,0.387276978,1.7255167679999999,0
80.984375,41.21683977,0.587951561,1.501193077,2.610367893,14.96831747,8.796752559,101.4705714,0.5089480441264375,5.734177077477149,2.089144638,110.267323959,0
151.5234375,41.42707539,-0.323858554,0.621895012,3.578595318,20.29246058,6.961109542,55.0305289,0.2734037440022852,5.670508427544858,0.945753566,61.991638442,0
110.8359375,47.92422035,0.40635332,0.340234754,2.87541806,19.70332717,8.355048513,77.86955732,0.4323888171885692,6.852332393595527,0.7465880739999999,86.224605833,0
145.0703125,39.8426953,0.284999823,1.088053752,12.39882943,42.83673171,3.479803519,11.11048603,0.2746440283938588,3.454901004723234,1.373053575,14.590289549000001,0
106.46875,51.63391834,0.188105485,-0.354754484,3.415551839,22.06539518,8.517893661,78.34427855,0.48496782253038734,6.460270480388841,0.542859969,86.862172211,0
80.7734375,35.18482779,0.771132081,3.460121023,2.33361204,16.2595454,9.62393481,109.3697302,0.43559898455975726,6.967541370954971,4.231253104,118.99366501,0
116.171875,51.11172037,0.076169941,-0.444299723,4.04180602,23.49556832,7.57393952,62.78625487,0.4399663854098388,5.8131346211576425,0.5204696639999999,70.36019439,0
118.3984375,56.67097194,-0.154719171,-0.654944883,0.929765886,11.84155783,15.20620871,261.71179,0.4786462782615161,12.736050302828271,0.809664054,276.91799871,0
100.890625,51.89039446,0.627486528,-0.026497802,3.883779264,23.04526673,6.953167635,52.27944038,0.5143232480290092,5.933720541198981,0.65398433,59.232608015,0
104.53125,48.5986332,0.569887329,-0.040821328,1.313545151,11.07995496,13.99479984,260.4951494,0.46491965546265207,8.435147064733776,0.6107086570000001,274.48994924,0
111.3125,46.88012472,0.298534196,0.025756311,1.109531773,11.3250341,15.5824741,289.1261478,0.4211577702310363,10.207029819749183,0.32429050699999995,304.7086219,0
114.8125,49.6079552,0.35329708,-0.00965608,2.612876254,18.3128188,10.16489085,117.4737252,0.4320779947124399,7.008679329258686,0.36295316,127.63861605000001,0
116.0234375,53.33655888,0.144059309,-0.287807915,2.002508361,14.13654721,9.777959175,121.9626347,0.4597050352028655,7.059416293035746,0.431867224,131.740593875,0
106.7109375,45.83464716,0.38832621,0.730807208,3.122909699,18.82263928,7.546147395,64.78468443,0.42952154487892547,6.027274262446017,1.119133418,72.330831825,0
117.90625,51.95196662,0.121776517,0.022395381,0.77173913,11.73019874,17.37027406,319.4597827,0.44062096945139917,15.199674455182212,0.144171898,336.83005676,0
127.6484375,47.34853975,0.110161308,-0.16376404,0.45735786,8.288527412,25.73179536,751.9226382,0.37092925151606926,18.122590676389216,0.273925348,777.65443356,0
55.9296875,49.10562334,2.46377416,6.404772629,28.05602007,55.8629418,2.164703891,3.866140697,0.8779885005080978,1.991121323320278,8.868546789,6.030844588,1
128.171875,51.74292062,0.150712183,-0.60777109,1.242474916,11.66626508,13.19594642,221.9784785,0.4036994872416473,9.38953015488471,0.758483273,235.17442492,0
138.7421875,52.7741719,0.093044284,-0.547843035,2.16722408,14.71742066,11.39321729,160.0013351,0.3803758068873189,6.790905474386629,0.640887319,171.39455239,0
137.4375,50.39744382,-0.157019296,-0.047807418,5.464882943,28.18678034,5.996587496,37.33517276,0.3666935403605745,5.157800354773243,0.204826714,43.331760255999995,0
120.75,55.76611314,0.201624191,-0.588195551,0.694816054,10.75485454,17.75173085,346.3191938,0.4618311608958082,15.478685328872194,0.7898197419999999,364.07092465,0
117.1796875,47.24808753,0.260262376,0.191550249,3.102006689,16.88579471,7.198487892,65.67556272,0.4032105575191045,5.44350511118285,0.451812625,72.874050612,0
120.09375,51.76531137,0.152884958,-0.395775757,3.33361204,19.67426822,7.962004044,73.62506345,0.43104084050135133,5.901785235397326,0.548660715,81.587067494,0
124.3125,62.4127829,0.094632658,-0.770790084,2.887959866,16.73617301,8.427921958,86.70001296,0.5020636090331736,5.795152284449273,0.865422742,95.127934918,0
123.5390625,37.21661724,0.059893377,1.146380312,2.821070234,15.58544549,8.33451411,92.12259366,0.3012538397621899,5.524655067962031,1.206273689,100.45710777000001,0
124.3125,50.45213542,-0.041982639,-0.273080772,3.620401338,20.343572,6.957661736,55.10605129,0.4058492509936712,5.619146741364191,0.315063411,62.063713026,0
120.0625,45.39096654,0.447368129,0.665287184,1.576923077,16.86360598,11.77985311,147.2852864,0.37806114450339495,10.69398725402301,1.1126553129999999,159.06513951,0
102.890625,37.03297398,0.260004295,1.437538306,1.642140468,15.33038701,11.06147189,135.8595544,0.35992563579115555,9.335606772461093,1.6975426009999999,146.92102629000001,0
27.59375,29.35649351,5.631572728,35.59848816,21.33528428,50.54656576,2.721078613,7.146152095,1.063881945952183,2.369153498377782,41.230060888000004,9.867230708,1
97.1484375,47.7593397,0.554079747,0.444740248,1.090301003,12.54830957,13.73697296,215.365048,0.49161201597697324,11.509021844840179,0.998819995,229.10202096,0
116.515625,53.91833877,0.164194802,-0.61279593,1.768394649,13.32431972,10.63617376,146.3462117,0.46275628961560916,7.534693792949951,0.776990732,156.98238546,0
109.65625,43.64727896,0.243084899,0.516723304,1.265886288,11.61417973,14.19499402,248.1794659,0.39803730806007587,9.174734464985008,0.759808203,262.37445992,0
146.8984375,51.99381571,-0.185710468,-0.370376725,4.760869565,23.46084065,6.36045914,45.78334674,0.3539439645575266,4.927846772914735,0.556087193,52.14380588,0
84.1328125,41.4214941,0.641228642,1.340533689,2.008361204,14.85115438,10.23823704,125.9655801,0.4923345883351446,7.3946593649399315,1.9817623309999999,136.20381713999998,0
83.078125,37.21277699,0.734418156,2.713111233,1.557692308,14.1447669,11.73491727,159.8168356,0.4479250890902378,9.080585264991074,3.4475293889999996,171.55175287,0
149.796875,49.51189241,-0.224554514,-0.135644308,3.831939799,21.09076618,7.368993293,62.16292882,0.330526868998256,5.503938418230244,0.360198822,69.531922113,0
127.25,54.8327001,0.075182202,-0.56089495,4.668896321,25.92368661,5.954940013,36.83681212,0.43090530191822946,5.552421659263986,0.636077152,42.791752132999996,0
104.3125,56.11730877,0.437168192,-0.341436768,4.364548495,22.95449652,6.209102155,41.97580269,0.5379729968318946,5.25930489419275,0.77860496,48.184904845000005,0
95.46875,44.5354384,0.377170999,0.30787026,5.795986622,30.93833846,5.588421488,30.80519094,0.4664923122331411,5.337888980743583,0.685041259,36.393612428,0
119.0859375,43.31029528,-0.163926143,0.467832797,2.173076923,13.1566702,9.872648819,137.7954042,0.3636894147666309,6.054394120316135,0.63175894,147.668053019,0
104.5859375,43.51769169,0.585071399,0.527221425,1.428093645,12.26371378,13.31355748,216.6049415,0.41609505363859217,8.587465699796109,1.112292824,229.91849897999998,0
118.9140625,56.14226173,0.069999984,-0.761116776,43.07692308,81.73403377,1.494548956,0.450836078,0.47212465941843795,1.8973971683356088,0.83111676,1.945385034,0
126.6171875,49.07776372,0.193886793,0.162133301,2.232441472,15.86021139,8.937472593,95.09325696,0.38760743546284004,7.104421094350152,0.356020094,104.030729553,0
148.546875,46.89463912,-0.157453673,-0.087208473,3.091973244,21.19289263,8.40506515,76.18774214,0.31568916413967535,6.85416208466968,0.24466214599999997,84.59280729,0
127.75,51.86490866,-0.095690831,-0.330754753,2.195652174,15.79991473,9.921833149,121.7795506,0.4059875401488255,7.195997490448825,0.426445584,131.701383749,0
80.15625,37.58062946,0.816715416,2.292702429,2.527591973,16.55153322,8.936706373,96.98980089,0.4688421550553805,6.548338042083961,3.1094178450000003,105.92650726299999,0
107.9609375,42.1966013,0.114300332,0.431232869,1.912207358,14.23083061,10.07876729,125.1681734,0.3908506343708748,7.442092045285371,0.545533201,135.24694069,0
110.7109375,42.97531129,0.312455929,0.521847232,3.073578595,19.63559164,7.46504985,61.47257794,0.38817583765672803,6.388509239175893,0.834303161,68.93762779,0
155.203125,47.78636694,-0.399585906,0.036575038,1.860367893,17.23523267,11.25607027,136.5748564,0.307895647282259,9.264416715873349,0.436160944,147.83092667,0
117.078125,47.29472245,0.344813493,0.350450039,2.9590301,20.95513986,7.885172281,66.23555617,0.4039586562053445,7.08175722113904,0.695263532,74.12072845099999,0
108.8515625,40.79753551,0.336750355,1.083133484,1.653846154,16.1824023,11.78230775,152.5823754,0.37479971989561733,9.784702450199942,1.419883839,164.36468315,0
139.546875,46.26298118,-0.258141866,-0.036557689,1.116220736,13.925652,13.9131132,206.2243905,0.3315228725005639,12.475704020872067,0.294699555,220.1375037,0
102.3828125,42.41501081,0.511476948,0.955790039,6.97993311,30.50897009,4.701490338,22.66266244,0.4142786211867483,4.370953881397026,1.467266987,27.364152777999998,0
108.8125,53.45555251,0.224021906,-0.328593078,2.357859532,14.28850007,9.10252784,111.3114641,0.4912629708786861,6.059942849070938,0.552614984,120.41399193999999,0
88.4375,35.30420257,0.587264944,2.547754085,2.371237458,13.83004734,9.13150326,116.9551338,0.39919945917512983,5.83241524838663,3.1350190289999995,126.08663706,0
102.6171875,47.93030766,0.528106891,0.514448092,2.867892977,18.18069668,8.414486319,82.29941821,0.46707874538971605,6.339389400656355,1.042554983,90.713904529,0
